Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","2932.57","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5159","Use per area of cropland","1357","Pesticides (total)","2021","2021","kg/ha","0.49","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5172","Use per capita","1357","Pesticides (total)","2021","2021","kg/cap","0.09","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5173","Use per value of agricultural production","1357","Pesticides (total)","2021","2021","g/Int$","0.6","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","3048.16","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5159","Use per area of cropland","1357","Pesticides (total)","2022","2022","kg/ha","0.51","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5172","Use per capita","1357","Pesticides (total)","2022","2022","kg/cap","0.09","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5173","Use per value of agricultural production","1357","Pesticides (total)","2022","2022","g/Int$","0.59","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1309","Insecticides","2018","2018","t","669.83","I","Imputed value","Imputed value"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1309","Insecticides","2019","2019","t","1067.67","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1309","Insecticides","2020","2020","t","1137.23","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1309","Insecticides","2021","2021","t","2135.27","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1309","Insecticides","2022","2022","t","2058.5","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1320","Herbicides","2018","2018","t","193.64","I","Imputed value","Imputed value"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1320","Herbicides","2019","2019","t","280","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1320","Herbicides","2020","2020","t","488.46","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1320","Herbicides","2021","2021","t","427.35","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1320","Herbicides","2022","2022","t","509.82","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","t","239.46","I","Imputed value","Imputed value"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","t","328.25","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","t","469.34","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1331","Fungicides and Bactericides","2021","2021","t","302.68","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1331","Fungicides and Bactericides","2022","2022","t","349.43","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1341","Plant Growth Regulators","2018","2018","t","0.04","I","Imputed value","Imputed value"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1341","Plant Growth Regulators","2019","2019","t","0.03","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","t","3.56","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1341","Plant Growth Regulators","2021","2021","t","9.49","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1341","Plant Growth Regulators","2022","2022","t","0.35","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1345","Rodenticides","2018","2018","t","1.55","I","Imputed value","Imputed value"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1345","Rodenticides","2019","2019","t","0.43","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1345","Rodenticides","2020","2020","t","3.78","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1345","Rodenticides","2021","2021","t","5.59","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1345","Rodenticides","2022","2022","t","1.05","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1355","Other Pesticides nes","2018","2018","t","50.33","I","Imputed value","Imputed value"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1355","Other Pesticides nes","2019","2019","t","52.73","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","t","113.18","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1355","Other Pesticides nes","2021","2021","t","52.19","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1355","Other Pesticides nes","2022","2022","t","129.01","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","516","Namibia","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","835.82","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","516","Namibia","5159","Use per area of cropland","1357","Pesticides (total)","2018","2018","kg/ha","1.03","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5172","Use per capita","1357","Pesticides (total)","2018","2018","kg/cap","0.35","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5173","Use per value of agricultural production","1357","Pesticides (total)","2018","2018","g/Int$","1.59","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","909.63","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","516","Namibia","5159","Use per area of cropland","1357","Pesticides (total)","2019","2019","kg/ha","1.12","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0.37","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5173","Use per value of agricultural production","1357","Pesticides (total)","2019","2019","g/Int$","1.83","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1009.67","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","516","Namibia","5159","Use per area of cropland","1357","Pesticides (total)","2020","2020","kg/ha","1.24","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5172","Use per capita","1357","Pesticides (total)","2020","2020","kg/cap","0.41","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5173","Use per value of agricultural production","1357","Pesticides (total)","2020","2020","g/Int$","2.04","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1163.02","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","516","Namibia","5159","Use per area of cropland","1357","Pesticides (total)","2021","2021","kg/ha","1.43","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5172","Use per capita","1357","Pesticides (total)","2021","2021","kg/cap","0.46","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5173","Use per value of agricultural production","1357","Pesticides (total)","2021","2021","g/Int$","2.35","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1239.7","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","516","Namibia","5159","Use per area of cropland","1357","Pesticides (total)","2022","2022","kg/ha","1.53","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5172","Use per capita","1357","Pesticides (total)","2022","2022","kg/cap","0.48","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5173","Use per value of agricultural production","1357","Pesticides (total)","2022","2022","g/Int$","2.4","E","Estimated value","Estimated Value"
"RP","Pesticides Use","516","Namibia","5157","Agricultural Use","1309","Insecticides","2018","2018","t","134.33","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","516","Namibia","5157","Agricultural Use","1309","Insecticides","2019","2019","t","146.19","E","Estimated value","Estimated using regional or country shares of pesticides"
